gateid,treatment,site,completed_w2,age,white,black,asian,grade,children,hhincome,healthproblem,self_employed,worked_for_relatives_friends_se,salaried_worker,benefits,philadelphia,pittsburgh,minneapolis,duluth,maine,nonenglish,married,hhincome_p25,hhincome_p25_49,hhincome_p75_99,hhincome_p100,employer_healthins,unemployed,female,not_born_us,badcredit,agesqr,latino,other,hhincome_w2,autonomy_std,risk_tolerance_std
ME1598,0,5,1,45.0,1.0,0.0,0.0,16,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2025.0,0.0,0.0,100000.0,-4.686470953641612,3.78517588481892
ME1606,1,5,1,51.0,1.0,0.0,0.0,9,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,0.0,0.0,115000.0,-4.686470953641612,2.78517588481892
ME1607,0,5,0,61.0,1.0,0.0,0.0,16,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3721.0,0.0,0.0,,-4.686470953641612,6.78517588481892
ME1608,1,5,1,49.0,0.0,1.0,0.0,14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2401.0,0.0,0.0,35000.0,-5.686470953641612,2.78517588481892
ME1609,0,5,1,52.0,1.0,0.0,0.0,16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2704.0,0.0,0.0,72000.0,-4.686470953641612,2.78517588481892
ME1638,0,5,1,35.0,1.0,0.0,0.0,18,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1225.0,0.0,0.0,85000.0,-5.686470953641612,1.78517588481892
ME1639,1,5,1,67.0,1.0,0.0,0.0,14,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,4489.0,0.0,0.0,,-4.686470953641612,3.78517588481892
ME1640,1,5,1,46.0,1.0,0.0,0.0,18,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2116.0,0.0,0.0,140000.0,-4.686470953641612,3.78517588481892
ME1657,1,5,1,51.0,0.0,0.0,0.0,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2601.0,1.0,0.0,13000.0,-4.686470953641612,-0.2148241151810799
ME1672,1,5,1,64.0,1.0,0.0,0.0,18,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,50000.0,-4.686470953641612,5.78517588481892
ME1680,1,5,1,32.0,1.0,0.0,0.0,16,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,40000.0,-4.686470953641612,3.78517588481892
ME1700,1,5,0,27.0,1.0,0.0,0.0,12,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,729.0,0.0,0.0,,-4.686470953641612,3.78517588481892
ME1701,0,5,0,29.0,1.0,0.0,0.0,13,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,841.0,0.0,0.0,,-5.686470953641612,3.78517588481892
ME1702,0,5,1,60.0,1.0,0.0,0.0,14,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3600.0,0.0,0.0,40000.0,-4.686470953641612,6.78517588481892
ME1712,1,5,1,46.0,1.0,0.0,0.0,12,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,0.0,0.0,45000.0,-4.686470953641612,1.78517588481892
ME1713,1,5,0,57.0,1.0,0.0,0.0,16,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3249.0,0.0,0.0,,-4.686470953641612,1.78517588481892
ME1714,1,5,1,45.0,1.0,0.0,0.0,16,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2025.0,0.0,0.0,,-4.686470953641612,2.78517588481892
ME1724,0,5,1,45.0,1.0,0.0,0.0,16,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2025.0,0.0,0.0,60000.0,-4.686470953641612,3.78517588481892
ME1725,0,5,1,43.0,1.0,0.0,0.0,12,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1849.0,0.0,0.0,27500.0,-4.686470953641612,4.78517588481892
ME1726,0,5,1,27.0,0.0,0.0,0.0,14,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,729.0,0.0,1.0,13000.0,-5.686470953641612,6.78517588481892
ME1727,0,5,1,37.0,1.0,0.0,0.0,14,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1369.0,0.0,0.0,7500.0,-4.686470953641612,2.78517588481892
ME1729,1,5,0,46.0,0.0,1.0,0.0,16,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2116.0,0.0,1.0,,-4.686470953641612,1.78517588481892
ME1730,0,5,1,46.0,1.0,0.0,0.0,13,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2116.0,0.0,0.0,26000.0,-4.686470953641612,4.78517588481892
ME1731,0,5,1,45.0,1.0,0.0,0.0,11,0.0,3.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2025.0,0.0,0.0,24000.0,-4.686470953641612,4.78517588481892
ME1732,1,5,1,42.0,1.0,0.0,0.0,12,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1764.0,0.0,0.0,65000.0,-4.686470953641612,6.78517588481892
ME1733,0,5,1,44.0,1.0,0.0,0.0,13,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1936.0,0.0,0.0,14500.0,-4.686470953641612,4.78517588481892
ME1734,0,5,0,47.0,1.0,0.0,0.0,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2209.0,0.0,0.0,,-5.686470953641612,0.7851758848189201
ME1735,0,5,1,55.0,1.0,0.0,0.0,17,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3025.0,0.0,0.0,65000.0,-4.686470953641612,0.7851758848189201
ME1736,1,5,1,48.0,1.0,0.0,0.0,12,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2304.0,0.0,0.0,48000.0,-4.686470953641612,1.78517588481892
ME1756,0,5,1,51.0,1.0,0.0,0.0,16,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2601.0,0.0,0.0,65000.0,-5.686470953641612,3.78517588481892
ME1780,1,5,1,47.0,1.0,0.0,0.0,12,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,0.0,0.0,11440.0,-4.686470953641612,0.7851758848189201
ME1781,0,5,0,42.0,1.0,0.0,0.0,17,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1764.0,0.0,0.0,,-4.686470953641612,1.78517588481892
ME1782,0,5,1,28.0,0.0,0.0,0.0,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,784.0,1.0,0.0,10000.0,-5.686470953641612,0.7851758848189201
ME1783,0,5,1,45.0,1.0,0.0,0.0,16,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2025.0,0.0,0.0,27500.0,-5.686470953641612,4.78517588481892
ME1804,1,5,0,49.0,1.0,0.0,0.0,15,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2401.0,0.0,0.0,,-4.686470953641612,2.78517588481892
ME1805,1,5,0,29.0,0.0,0.0,0.0,12,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,841.0,1.0,0.0,,-4.686470953641612,3.78517588481892
ME1806,1,5,0,25.0,1.0,0.0,0.0,14,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,625.0,0.0,0.0,,-4.686470953641612,3.78517588481892
ME1825,1,5,0,28.0,1.0,0.0,0.0,14,1.0,3.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,784.0,0.0,0.0,,-4.686470953641612,6.78517588481892
ME1826,0,5,1,56.0,1.0,0.0,0.0,12,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,0.0,0.0,,-4.686470953641612,3.78517588481892
ME1827,0,5,1,54.0,1.0,0.0,0.0,14,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2916.0,0.0,0.0,52500.0,-4.686470953641612,2.78517588481892
ME1828,0,5,1,40.0,1.0,0.0,0.0,12,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1600.0,0.0,0.0,27500.0,-4.686470953641612,6.78517588481892
ME1829,1,5,1,59.0,1.0,0.0,0.0,16,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3481.0,0.0,0.0,90000.0,-4.686470953641612,2.78517588481892
ME1830,0,5,1,52.0,1.0,0.0,0.0,11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2704.0,0.0,0.0,,-6.686470953641612,5.78517588481892
ME1831,0,5,1,46.0,1.0,0.0,0.0,18,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2116.0,0.0,0.0,40000.0,-4.686470953641612,5.78517588481892
ME1832,0,5,0,54.0,1.0,0.0,0.0,17,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2916.0,0.0,0.0,,-4.686470953641612,5.78517588481892
ME1872,1,5,1,25.0,1.0,0.0,0.0,13,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,625.0,0.0,0.0,50000.0,-4.686470953641612,4.78517588481892
ME1873,0,5,1,25.0,1.0,0.0,0.0,12,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,625.0,0.0,0.0,18000.0,-5.686470953641612,0.7851758848189201
ME1874,1,5,1,28.0,1.0,0.0,0.0,16,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,784.0,0.0,0.0,70000.0,-4.686470953641612,-0.2148241151810799
ME1898,0,5,1,41.0,1.0,0.0,0.0,14,0.0,6.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1681.0,0.0,0.0,,-5.686470953641612,4.78517588481892
ME1899,1,5,1,54.0,1.0,0.0,0.0,14,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2916.0,0.0,0.0,,-4.686470953641612,5.78517588481892
ME1900,1,5,0,58.0,1.0,0.0,0.0,14,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3364.0,0.0,0.0,,-4.686470953641612,5.78517588481892
ME1901,1,5,1,38.0,1.0,0.0,0.0,12,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1444.0,0.0,0.0,21000.0,-4.686470953641612,6.78517588481892
ME1902,1,5,1,29.0,1.0,0.0,0.0,12,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,841.0,0.0,0.0,30000.0,-4.686470953641612,6.78517588481892
ME1903,1,5,1,49.0,1.0,0.0,0.0,18,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2401.0,0.0,0.0,,-4.686470953641612,0.7851758848189201
ME1904,1,5,1,63.0,1.0,0.0,0.0,18,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3969.0,0.0,0.0,120000.0,-6.686470953641612,2.78517588481892
ME1905,0,5,1,55.0,1.0,0.0,0.0,15,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,3025.0,0.0,0.0,60000.0,-4.686470953641612,-1.21482411518108
ME1923,1,5,1,23.0,1.0,0.0,0.0,12,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,529.0,0.0,0.0,35000.0,-4.686470953641612,5.78517588481892
ME1924,1,5,1,57.0,1.0,0.0,0.0,15,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3249.0,0.0,0.0,,-4.686470953641612,4.78517588481892
ME1935,0,5,1,58.0,1.0,0.0,0.0,12,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3364.0,0.0,0.0,85000.0,-4.686470953641612,2.78517588481892
ME1936,0,5,1,52.0,1.0,0.0,0.0,15,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2704.0,0.0,0.0,100000.0,-4.686470953641612,6.78517588481892
ME1937,0,5,1,46.0,1.0,0.0,0.0,14,1.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2116.0,0.0,0.0,105000.0,-5.686470953641612,1.78517588481892
ME1953,0,5,1,29.0,1.0,0.0,0.0,16,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,841.0,0.0,0.0,25000.0,-4.686470953641612,3.78517588481892
ME1954,1,5,0,47.0,1.0,0.0,0.0,12,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2209.0,0.0,0.0,,-5.686470953641612,3.78517588481892
ME1955,0,5,0,56.0,1.0,0.0,0.0,14,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,0.0,0.0,,-4.686470953641612,0.7851758848189201
ME1956,0,5,1,50.0,1.0,0.0,0.0,15,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500.0,0.0,0.0,10500.0,-4.686470953641612,5.78517588481892
ME1977,0,5,1,26.0,1.0,0.0,0.0,14,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,0.0,0.0,50000.0,-4.686470953641612,3.78517588481892
ME1978,1,5,1,43.0,1.0,0.0,0.0,16,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1849.0,0.0,0.0,37500.0,-5.686470953641612,2.78517588481892
ME1979,0,5,0,45.0,0.0,0.0,0.0,16,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2025.0,0.0,1.0,,-5.686470953641612,4.78517588481892
ME1980,1,5,1,41.0,1.0,0.0,0.0,17,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1681.0,0.0,0.0,100000.0,-4.686470953641612,2.78517588481892
ME2001,1,5,0,39.0,1.0,0.0,0.0,12,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1521.0,0.0,0.0,,-4.686470953641612,5.78517588481892
ME2002,1,5,1,50.0,1.0,0.0,0.0,18,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,60000.0,-4.686470953641612,3.78517588481892
ME2003,0,5,1,41.0,1.0,0.0,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1681.0,0.0,0.0,,-4.686470953641612,0.7851758848189201
ME2004,1,5,0,49.0,1.0,0.0,0.0,15,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2401.0,0.0,0.0,,-4.686470953641612,3.78517588481892
ME2019,1,5,1,47.0,1.0,0.0,0.0,12,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2209.0,0.0,1.0,40000.0,-4.686470953641612,2.78517588481892
ME2020,0,5,0,42.0,1.0,0.0,0.0,12,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1764.0,0.0,0.0,,-4.686470953641612,6.78517588481892
ME2021,0,5,1,40.0,1.0,0.0,0.0,16,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1600.0,0.0,0.0,,-5.686470953641612,6.78517588481892
ME2022,0,5,0,36.0,0.0,0.0,0.0,14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1296.0,1.0,1.0,,-4.686470953641612,4.78517588481892
ME2026,0,5,1,40.0,1.0,0.0,0.0,12,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1600.0,0.0,0.0,17000.0,-4.686470953641612,4.78517588481892
ME2027,0,5,1,50.0,1.0,0.0,0.0,16,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2500.0,0.0,0.0,48000.0,-4.686470953641612,-0.2148241151810799
ME2028,1,5,0,33.0,1.0,0.0,0.0,14,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1089.0,0.0,0.0,,-4.686470953641612,5.78517588481892
ME2068,1,5,1,24.0,0.0,0.0,0.0,11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,576.0,0.0,1.0,7500.0,-4.686470953641612,4.78517588481892
ME2069,1,5,1,39.0,1.0,0.0,0.0,12,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1521.0,0.0,0.0,50000.0,-4.686470953641612,4.78517588481892
ME2070,0,5,1,36.0,1.0,0.0,0.0,17,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1296.0,0.0,0.0,125000.0,-4.686470953641612,1.78517588481892
ME2071,1,5,1,54.0,1.0,0.0,0.0,12,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2916.0,0.0,0.0,17000.0,-5.686470953641612,0.7851758848189201
ME2072,1,5,1,41.0,1.0,0.0,0.0,12,1.0,5.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1681.0,0.0,0.0,,-4.686470953641612,-1.21482411518108
ME2073,0,5,1,52.0,1.0,0.0,0.0,12,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2704.0,0.0,0.0,14400.0,-4.686470953641612,3.78517588481892
ME2074,0,5,0,47.0,1.0,0.0,0.0,15,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2209.0,0.0,1.0,,-4.686470953641612,5.78517588481892
ME2075,0,5,1,46.0,1.0,0.0,0.0,18,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.0,0.0,,-4.686470953641612,4.78517588481892
ME2076,1,5,1,43.0,1.0,0.0,0.0,17,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1849.0,0.0,0.0,,-4.686470953641612,2.78517588481892
